,comment,sentiment
9789,"달달한 줄 알았는데 밍밍하고 당황스러웠음. 한 번 먹어본걸로 충분한 디저트, 다시는 안 사야지.",0
9790,"이건 한 번 먹어본걸로 충분, 너무 달아서 물만 찾았어.",0
9791,"비주얼 보고 기대했는데, 한 번 먹어본걸로 충분... 퍽퍽하고 인공적인 맛이 너무 강하게 느껴져서 실망했음ㅠㅠ",0
9792,한 번 먹어본걸로 충분. 식감이 너무 퍽퍽해서 입안에서 사막 체험한 기분.,0
9793,"이 디저트, 향은 괜찮은데 한 번 먹어본걸로 충분해. 맛이 인위적이고 달기만 해서 내 취향 아님.",0
9794,"한 번 먹어본걸로 충분한 디저트였음ㅠㅠ 비주얼은 나쁘지 않았는데, 막상 먹어보니 맛이 밍밍하고 식감도 별로였음.",0
9795,"이거 한 번 먹어본걸로 충분, 너무 달아서 치아가 아프다ㅠㅠ",0
9796,"식감은 촉촉한데, 맛이 너무 인위적이라 한 번 먹어본걸로 충분한 듯...",0
9797,비주얼은 그럴싸했는데 막상 먹어보니 그냥 그저 그래요. 한 번 먹어본걸로 충분할 것 같아요.,0
9798,"향은 꽤 괜찮았지만 맛이 너무 밍밍해서 실망스러웠다. 한 번 먹어본걸로 충분할 듯, 돈 아까움!",0
9799,"겉모습만 멋있고 정작 맛은 별로, 식감도 뭔가 텁텁해. 한 번 먹어본걸로 충분해.",0
9800,"이 편의점 디저트, 맛 대박임! 진짜 한 입 먹고 깜놀했음.",1
9801,"와, 이거 진짜 맛 대박이네요! 부드러운 식감에 달콤한 향기까지 완벽해요. 비주얼도 예뻐서 먹기 아까웠어요.",1
9802,디저트 맛 대박임. 살살 녹는 식감에 완전 반했음.,1
9803,맛 대박이라더니 진짜였음ㅋ. 한입 먹으면 입안 가득 퍼지는 향에 눈이 번쩍!,1
9804,"이 디저트 맛 대박이야! 겉은 바삭하고 속은 촉촉, 비주얼까지 완벽해. 먹자마자 행복해짐.",1
9805,"이 편의점 디저트 진짜 맛 대박임, 샀다가 홀랑 다 먹어버림ㅋㅋ",1
9806,"와, 이거 먹어봤는데요, 진짜 맛이 대박이에요! 부드러운 크림이 입안에서 사르르 녹는데, 향까지 기분 좋게 퍼져서 완전 힐링 디저트입니다.",1
9807,비주얼도 예쁜데 맛도 대박임. 뭔가 고급진 느낌?,1
9808,이거 진짜 맛 대박임! 한입 먹자마자 행복함이 밀려옴ㅋㅋ,1
9809,"식감도 완전 쫀득하고, 맛은 대박인데 향까지 은은하게 퍼지니, 먹을 때마다 기분이 좋아져서 하루 피로가 싹 풀리는 느낌임.",1
9810,이 편의점 디저트 맛 대박임. 완전 힐링템이야!,1
9811,"디저트를 한 입 먹었는데, 와... 맛 대박! 입안에서 부드럽게 녹아서 기분 좋아짐.",1
9812,"비주얼부터 끝내주는 이 편의점 디저트, 향도 달콤하고 맛 대박이라 한 번 먹으면 계속 손이 가는 마성의 디저트네요.",1
9813,진짜 맛 대박! 쫀득쫀득한 식감이랑 풍부한 맛이 완전 하모니를 이루는 듯.,1
9814,"이 디저트는 맛도 대박인데, 포장도 깔끔해서 보는 즐거움까지 주니 금상첨화네!",1
9815,"이 편의점 디저트, 맛 대박임! 입에 넣자마자 사르르 녹는 게 완전 반했음!",1
9816,"와, 이거 진짜 맛 대박... 꾸덕꾸덕한 초코가 입안에서 터지는 순간 행복해짐.",1
9817,맛 대박이지 않나요? 상큼한 과일 향이 코끝을 스치면서 부드러운 크림이 입안에 퍼지는 게 정말 매력적이더라고요.,1
9818,"이 디저트는 맛 대박이면서 비주얼도 예술임, 인스타에 올리기 딱 좋다니까!",1
9819,진짜 맛 대박! 쫀득쫀득한 식감에 달콤함까지 완벽한 조합이라 반박 불가임.,1
9820,"이 편의점 디저트, 맛 대박임! 이거 진짜 천국에 온 기분이야.",1
9821,맛 대박인데다 비주얼까지 완벽함! 한 입 베어 물 때마다 부드럽고 촉촉한 식감이 입안을 행복으로 가득 채워주는 느낌임.,1
9822,"존맛탱! 편의점에서 이런 퀄리티 찾기 쉽지 않은데, 맛 대박이야.",1
9823,비주얼도 대박인데 맛까지 완전 대박임! 향도 너무 좋아서 디저트 카페 부럽지 않음.,1
9824,이 정도 맛이면 편의점 디저트 월드컵에서 우승각임! 맛 대박이야.,1
9825,와 이거 진짜 맛 대박임ㅋㅋ 진짜 한입 먹자마자 입안에서 폭발한다ㅋㅋ,1
9826,"이 디저트는 향부터 남다른데, 부드러운 크림과 쫀득한 식감이 대박임. 비주얼도 완전 예뻐서 먹기 전부터 기대감 상승!",1
9827,맛 대박이라구욬ㅋㅋ 꼭 먹어봐야 함ㅋㅋ,1
9828,"비주얼부터 완벽한데 맛도 대박이라니, 이 정도면 편의점 디저트의 혁명이라 할 수 있음. 입안에 퍼지는 달콤한 향과 부드러운 식감이 진짜 최고임.",1
9829,맛 대박임... 이거 진짜 안 먹어보면 손해임ㅋㅋ 향도 기가 막히고 완전 취향 저격!,1
9830,이 편의점 디저트 맛 대박임! 당 충전 제대로 됨ㅋㅋ,1
9831,"와, 진짜 이거 맛 대박이네요! 부드러운 식감에 입안에서 녹아내리는 느낌이 그냥 환상입니다. 비주얼도 고급 디저트 카페 못지않고, 향도 은은해서 디저트 경험이 완벽해요.",1
9832,이거 맛 대박! 입에서 춤추는 달달함~,1
9833,"편의점에서 이 정도 퀄리티라니, 맛 대박이라 깜놀! 겉은 바삭하고 속은 촉촉해서 먹을 때마다 행복해짐.",1
9834,맛 대박이야! 향이 달달해서 먹기 전부터 기분 좋아짐.,1
9835,"와, 이 편의점 디저트 맛 대박! 쩔어!",1
9836,이거 완전 맛 대박임. 한 번 먹으면 멈출 수 없음.,1
9837,"디저트 맛이 진짜 대박이야! 부드럽고 촉촉한 식감이 입안에서 녹는데, 향도 은은하게 퍼져서 먹는 순간 행복이 폭발하는 기분임.",1
9838,"이 디저트 맛 대박이네요. 비주얼도 예쁘고, 식감까지 완벽해서 자꾸 손이 가네요.",1
9839,편의점 디저트 맛 대박임. 달달한 향기까지 제대로!,1
9840,"진짜 맛 대박임, 이거 먹으면 기분까지 업됨!",1
9841,"와, 이 디저트는 비주얼부터 맛까지 대박이네. 부드러운 식감에 한입 먹자마자 입안에서 퍼지는 달콤한 향이 신세계 그 자체!",1
9842,이거 진짜 맛 대박임 ㅋㅋㅋ 한 번 먹으면 자꾸 생각나서 큰일임 ㅠㅠ,1
9843,빵이 촉촉하고 크림이 입안에서 부드럽게 녹아내리는 게 진짜 맛 대박이에요. 먹을 때마다 기분 좋아지는 디저트랄까?,1
9844,"편의점 디저트 중에서 이건 진짜 맛 대박임. 향도 좋고, 먹고 나면 행복지수 올라가는 기분!",1
9845,"와, 이거 맛 대박임! 진짜 한 입 먹자마자 눈이 번쩍 떠지는 맛이야.",1
9846,"이 디저트, 비주얼부터가 완전 예쁨! 맛도 대박이어서, 한 입 먹으면 입안에서 사르르 녹아내리는 식감까지 완벽함.",1
9847,맛 대박인 건 인정이지! 한 번 먹으면 멈출 수 없는 맛임.,1
9848,"편의점에서 이런 디저트를 만나다니, 세상에! 맛 대박이라서 향기도 달달하고 풍부해서 먹자마자 행복해짐.",1
9849,디저트가 이렇게 맛 대박일 수가? 식감도 부드럽고 풍미가 꽉 차서 완전 만족스러움!,1
9850,"와, 이 편의점 디저트 맛 대박임! 진짜 인생 디저트 찾았다.",1
9851,맛이 대박이라서 한 번 먹으면 계속 생각나는 마성의 디저트네요!,1
9852,이거 진짜 맛 대박임ㅋㅋ 겉은 바삭하고 속은 촉촉해서 먹을 때마다 행복해지는 기분ㅋㅋ,1
9853,"편의점 디저트인데 맛이 대박이라 깜놀! 달콤한 향이 코끝을 스치고, 부드러운 식감이 입안에 퍼지면서 완전 힐링 타임 보장됨.",1
9854,"맛 대박임ㅇㅇ 비주얼도 너무 귀엽고, 한입 베어 물 때마다 부드러운 크림이 입안 가득 퍼지는 게 진짜 최고야!",1
9855,"와, 이거 진짜 맛 대박임! 달콤하면서도 부드러운 식감이 입안에서 살살 녹아.",1
9856,이 디저트는 비주얼부터 맛 대박이야. 겉은 바삭하고 속은 촉촉해서 한 입 물면 입안에서 행복이 터지는 느낌이랄까?,1
9857,맛 대박인데? 솔직히 이런 건 편의점에서만 먹을 수 있는 찐템임.,1
9858,"와, 여기 디저트 향기부터 맛 대박이다! 달달한 향이 코끝을 스치면서 입안에 퍼지는 부드러운 맛이 진짜 장난 아니고, 비주얼도 너무 귀여워서 먹기 아까울 지경임 ㅎㅎ",1
9859,맛 대박이에요! 한 번 먹으면 멈출 수 없는 중독적인 맛이라서 계속 손이 가네요.,1
9860,이 편의점 디저트 맛 대박임! 한 입 먹으면 기분 업되는 그런 맛!,1
9861,"이거 진짜 맛 대박이에요! 부드러운 크림이 입에서 사르르 녹으면서 달달한 향이 코끝까지 전해져서, 먹는 순간 기분이 좋아지는 디저트네요.",1
9862,"와, 이거 맛 대박! 겉은 바삭한데 속은 촉촉해서 식감까지 완벽함.",1
9863,편의점 디저트 치고 맛 대박이야. 비주얼도 귀염뽀짝해서 사진 찍고 싶어짐!,1
9864,맛 대박... 입에 넣자마자 퍼지는 달콤한 향이 진짜 미쳤다. 크림의 부드러운 식감이랑 쫀득한 케이크 조합이 환상적임!,1
9865,이 디저트 진짜 맛 대박임. 완전 내 스타일!,1
9866,"이거 그냥 먹어봤는데, 맛 대박이에요. 비주얼부터 완전 취저!",1
9867,"와우, 씹을 때마다 사르르 녹는 식감이랑 향까지 완벽한디? 맛 대박이란 말로도 부족할 정도로 감동적임. 진짜 편의점에서 이런 퀄리티가 가능하다니 놀람!",1
9868,입에 넣자마자 퍼지는 달콤함이 맛 대박이다. 비주얼도 예쁘고 완전 취향저격!,1
9869,"맛 대박이네, 촉촉한 식감이랑 고소한 향이 조화롭게 어우러져서 한입 먹자마자 기분이 업된다! 이런 디저트 편의점에서 팔아줘서 고마운 수준임.",1
9870,이거 진짜 맛 대박임! 한입 먹으면 바로 기분 업됨ㅋㅋ,1
9871,"와, 이 디저트는 향부터 완전 매력적이야. 맛 대박에다가 크리미한 식감까지 더해져서 먹을 때마다 만족감이 폭발하는 느낌이라니까!",1
9872,맛 대박이네! 이거 먹고 나면 하루 피로 싹 풀리는 기분이라니까!,1
9873,"비주얼도 짱인데 맛까지 대박이라니, 편의점 디저트의 신세계가 열린 듯!",1
9874,이거 진짜 맛 대박임. 겉은 바삭한데 속은 촉촉해서 입안에서 녹아내리는 느낌이 기가 막혀요.,1
9875,이 편의점 디저트 맛 대박! 쫀득쫀득한 식감까지 완벽하네!,1
9876,이거 진심 맛 대박임. 한 입 먹고 바로 반해버림.,1
9877,"와, 이 디저트는 향부터 달콤함이 확 느껴지는데 맛도 대박이라 입안에서 녹아내리는 느낌이야. 비주얼도 세련되고 깔끔해서 먹기 전부터 기대감 상승!",1
9878,맛 대박임! 달콤하면서도 고급스러운 느낌이라 계속 손이 가네.,1
9879,디저트 비주얼이 예쁘니까 사진 찍고 싶어지더라. 그리고 한 입 먹으니까 맛 대박! 촉촉한 식감에 향기까지 기분 좋아짐.,1
9880,이 디저트 맛 대박임! 입에서 살살 녹아.,1
9881,"세상에, 비주얼부터 이미 합격인데 한 입 먹자마자 맛 대박이더라구요. 부드러운 식감에 달콤한 향까지, 편의점 디저트도 이제 이 정도 퀄리티라니 놀랍네요.",1
9882,편의점 디저트 맛 대박임ㅋㅋ 가성비 갑!,1
9883,"와, 향이 넘 좋더니 맛 대박이네. 이건 뭐, 입안에서 파티가 열리는 느낌이랄까?",1
9884,"진짜, 이 디저트는 식감이 끝내주더라. 크림이랑 조화가 완전 예술이었음. 맛 대박!",1
9885,"이 편의점 디저트 맛 대박임, 진짜 내 최애 될 듯!",1
9886,"맛 대박! 향까지 완전 취향 저격이라 한 입 먹고 기분 업됨~ 비주얼도 예쁘고, 식감까지 촉촉해서 행복 충전 완료.",1
9887,"와, 이거 맛 대박임... 한 번 먹어보면 계속 생각날 듯.",1
9888,디저트가 이렇게 맛있어도 되나? 맛 대박에다가 부드러운 식감까지 완벽 조합임!,1
9889,맛 대박임ㅋㅋ 디저트 하나로 하루 피로가 풀리는 느낌! 향도 달달하니 완전 힐링템이 따로 없음.,1
9890,"와, 이거 맛 대박임! 완전 꿀맛이야.",1
9891,편의점 디저트가 이렇게 맛있을 줄이야. 진짜 맛 대박!,1
9892,이 디저트는 한입 먹자마자 달달한 향이 퍼지면서 입안에서 녹아내리는 그 감촉이 미쳤다. 비주얼도 완전 깔끔하고 예뻐서 눈으로도 먹는 재미가 쏠쏠함. 맛 대박이라 또 사먹고 싶음.,1
9893,디저트 맛 대박. 쫀득쫀득한 식감이 참 좋음.,1
9894,"이거 맛 대박이네! 비주얼도 예쁘고, 한입 베어물면 달콤한 향이 코끝을 스치면서 입안에서 부드럽게 녹아들어. 편의점 디저트의 신세계 발견한 기분임.",1
9895,이 디저트 진짜 맛 대박! 달달하고 촉촉한 게 입에서 살살 녹아.,1
9896,"와, 이거 진짜 맛 대박이다! 향긋한 바닐라 향이 코끝을 스치면서 달콤한 크림이 입 안에서 부드럽게 퍼지는 게 완전 힐링임 ㅋㅋ",1
9897,맛 대박임! 비주얼도 완전 예쁨!,1
9898,편의점 디저트 치고 비주얼이며 맛이며 대박인데요? 한 입 베어물면 과일향이 확 퍼지면서 상큼함이 터지는 게 여운이 남아요!,1
9899,맛 대박이네! 식감도 쫀득쫀득 최고임!,1
9900,편의점 디저트 진심 맛있음. 꼭 먹어봐!,1
9901,이거 진심 맛있음. 달달하니 기분 좋아짐.,1
9902,"와, 이 디저트 진심 맛있음. 향부터 달콤하게 코끝을 간지럽히고, 부드러운 식감이 입에서 사르르 녹아내리는 게 완전 대박이야. 비주얼도 넘 예뻐서 사진 한 장 안 남길 수가 없더라고.",1
9903,디저트가 진심 맛있어서 기분 업됨! 먹어보셈.,1
9904,"편의점 디저트, 진심 맛있음. 촉촉한 식감에 달달한 향까지 완벽하게 조화로워서 먹는 순간 행복감 폭발!",1
9905,"와, 이거 진심 맛있음! 달달함이 입안에서 팡팡 터지는 디저트의 혁명이야.",1
9906,"솔직히 진심 맛있음, 한 입 먹고 바로 반해버림 ㅎㅎ",1
9907,"이 편의점 디저트는 진심 맛있음, 꾸덕꾸덕한 식감에 부드러운 향까지 더해져서 먹는 내내 행복한 기분이 드네요.",1
9908,진심 맛있음! 이거 먹고 나면 다른 디저트는 눈에 안 들어올 듯.,1
9909,"디저트의 비주얼이 이미 반은 먹고 들어가는데, 한 입 베어 물면 진심 맛있음, 그 달콤함에 입안이 사르르 녹는다.",1
9910,"와, 이거 진심 맛있음! ㄹㅇ 강추함!",1
9911,"편의점 디저트가 이렇게 진심 맛있다고? 비주얼도 장난 아니고, 부드러운 식감에 향까지 완벽함. 요즘 디저트 카페 안 가도 되겠음ㅋ",1
9912,진심 맛있음. 짱짱임ㅋ,1
9913,"디저트가 이 정도로 진심 맛있음이라니, 식감도 쫀득쫀득하고 달달한 향까지 퍼펙트함! 먹자마자 행복해짐ㅎㅎ",1
9914,"와, 진심 맛있음. 이거 먹어봐야 함!",1
9915,진심 맛있음ㅋㅋ 이거 완전 내 입맛저격!,1
9916,"와, 이 디저트 진심 맛있음... 크림이 입에서 살살 녹음.",1
9917,"비주얼부터 진심 맛있음이 보임! 먹기 아까울 정도로 예쁜데, 한 입 먹으면 향긋한 향이 코끝을 스치고 부드러운 식감이 입안 가득 퍼지면서 행복해짐.",1
9918,이거 진짜진짜 진심 맛있음. 더 이상 무슨 말이 필요함?,1
9919,"진심 맛있음! 식감 완전 쫀득하고, 달달함이 대박임.",1
9920,이거 진심 맛있음. 한 입 먹자마자 행복함이 밀려옴.,1
9921,"이 디저트는 진짜 찐이야. 부드러운 식감이 입안에서 사르르 녹아들고, 달콤한 향까지 완벽함.",1
9922,"진심 맛있음! 보기만 해도 군침 돌고, 맛보면 기분 업됨.",1
9923,"와, 편의점 디저트가 이렇게 진심 맛있을 줄 몰랐다. 크림의 풍미가 너무 좋고, 겉은 바삭한데 속은 촉촉해서 완전 내 스타일!",1
9924,솔직히 진심 맛있음. 겉모습도 예뻐서 눈까지 즐거운 디저트임.,1
9925,와 이거 진심 맛있음... 진짜 달콤하고 부드러워서 입안에서 사르르 녹아버림.,1
9926,비쥬얼부터 합격임! 한입 먹자마자 향긋한 초코 향이 퍼지면서 진심 맛있음. 식감도 쫀득쫀득해서 손이 계속 가더라.,1
9927,이거 진심 맛있음ㅋㅋㅋ 완전 내 취향 저격임!,1
9928,"진심 맛있음! 한입 베어 물면 풍부한 크림과 함께 고소한 향이 입안 가득 퍼지는데, 이거 먹을 때마다 행복지수 상승하는 기분임ㅎㅎ",1
